i,j,ux,uy,phase
91,39,3.85402e-06,-1.71912e-06,-1
91,40,3.87474e-06,-1.08314e-06,-1
91,41,3.81341e-06,-5.02604e-07,-1
91,42,3.67216e-06,-4.31263e-09,-1
91,43,3.46028e-06,3.88899e-07,-1
91,44,3.19466e-06,6.60977e-07,-1
91,45,2.89887e-06,8.04768e-07,-1
91,46,2.60097e-06,8.22979e-07,-1
91,47,2.33035e-06,7.27906e-07,-1
91,48,2.11437e-06,5.40196e-07,-1
91,49,1.97515e-06,2.87023e-07,-1
91,50,1.92708e-06,-1.01404e-14,-1
91,51,1.97515e-06,-2.87023e-07,-1
91,52,2.11437e-06,-5.40196e-07,-1
91,53,2.33035e-06,-7.27906e-07,-1
91,54,2.60097e-06,-8.22979e-07,-1
91,55,2.89887e-06,-8.04768e-07,-1
91,56,3.19466e-06,-6.60977e-07,-1
91,57,3.46028e-06,-3.88899e-07,-1
91,58,3.67216e-06,4.31262e-09,-1
91,59,3.81341e-06,5.02604e-07,-1
91,60,3.87474e-06,1.08314e-06,-1
91,61,3.85402e-06,1.71912e-06,-1
91,62,3.75475e-06,2.38269e-06,-1
91,63,3.58394e-06,3.0473e-06,-1
91,64,3.35017e-06,3.68927e-06,-1
91,65,3.06196e-06,4.28853e-06,-1
91,66,2.72684e-06,4.82873e-06,-1
91,67,2.351e-06,5.29697e-06,-1
91,68,1.93932e-06,5.6833e-06,-1
91,69,1.49563e-06,5.98026e-06,-1
91,70,1.02316e-06,6.18232e-06,-1
91,71,5.24927e-07,6.28546e-06,-1
91,72,4.30645e-09,6.2869e-06,-1
91,73,-5.34408e-07,6.18498e-06,-1
91,74,-1.08531e-06,5.97945e-06,-1
91,75,-1.64023e-06,5.67204e-06,-1
91,76,-2.18828e-06,5.26719e-06,-1
91,77,-2.71579e-06,4.77282e-06,-1
91,78,-3.20671e-06,4.20087e-06,-1
91,79,-3.6436e-06,3.56734e-06,-1
91,80,-4.00903e-06,2.89187e-06,-1
91,81,-4.28715e-06,2.19665e-06,-1
91,82,-4.46527e-06,1.50501e-06,-1
91,83,-4.53517e-06,8.3984e-07,-1
91,84,-4.49385e-06,2.21978e-07,-1
91,85,-4.34382e-06,-3.31036e-07,-1
91,86,-4.09284e-06,-8.05871e-07,-1
91,87,-3.75321e-06,-1.19381e-06,-1
91,88,-3.34075e-06,-1.49075e-06,-1
91,89,-2.87362e-06,-1.69675e-06,-1
91,90,-2.37121e-06,-1.8154e-06,-1
91,91,-1.85301e-06,-1.85301e-06,-1
91,92,-1.33777e-06,-1.81771e-06,-1
91,93,-8.42809e-07,-1.71871e-06,-1
91,94,-3.8357e-07,-1.5656e-06,-1
91,95,2.66464e-08,-1.36783e-06,-1
91,96,3.76768e-07,-1.13438e-06,-1
91,97,6.57941e-07,-8.73567e-07,-1
91,98,8.63448e-07,-5.92988e-07,-1
91,99,9.88595e-07,-2.99627e-07,-1
92,0,7.52735e-07,5.77563e-15,-1
92,1,7.14172e-07,2.53676e-07,-1
92,2,5.99494e-07,4.99805e-07,-1
92,3,4.11749e-07,7.3071e-07,-1
92,4,1.56043e-07,9.38474e-07,-1
92,5,-1.60422e-07,1.11489e-06,-1
92,6,-5.28341e-07,1.25151e-06,-1
92,7,-9.36347e-07,1.33974e-06,-1
92,8,-1.37113e-06,1.37113e-06,-1
92,9,-1.81771e-06,1.33777e-06,-1
92,10,-2.25977e-06,1.23272e-06,-1
92,11,-2.68028e-06,1.05068e-06,-1
92,12,-3.06219e-06,7.88583e-07,-1
92,13,-3.38929e-06,4.46216e-07,-1
92,14,-3.64713e-06,2.6744e-08,-1
92,15,-3.82403e-06,-4.62973e-07,-1
92,16,-3.91184e-06,-1.01233e-06,-1
92,17,-3.90662e-06,-1.60726e-06,-1
92,18,-3.80892e-06,-2.23085e-06,-1
92,19,-3.62371e-06,-2.8643e-06,-1
92,20,-3.35985e-06,-3.48811e-06,-1
92,21,-3.02921e-06,-4.08328e-06,-1
92,22,-2.64554e-06,-4.63253e-06,-1
92,23,-2.22322e-06,-5.12116e-06,-1
92,24,-1.77609e-06,-5.53764e-06,-1
92,25,-1.31656e-06,-5.87372e-06,-1
92,26,-8.55043e-07,-6.12418e-06,-1
92,27,-3.99771e-07,-6.28636e-06,-1
92,28,4.30693e-08,-6.35957e-06,-1
92,29,4.69005e-07,-6.34459e-06,-1
92,30,8.74855e-07,-6.24332e-06,-1
92,31,1.2583e-06,-6.05861e-06,-1
92,32,1.6175e-06,-5.79426e-06,-1
92,33,1.9507e-06,-5.45522e-06,-1
92,34,2.25587e-06,-5.04778e-06,-1
92,35,2.5304e-06,-4.57989e-06,-1
92,36,2.77075e-06,-4.06153e-06,-1
92,37,2.97241e-06,-3.50504e-06,-1
92,38,3.13005e-06,-2.9254e-06,-1
92,39,3.23803e-06,-2.34025e-06,-1
92,40,3.29143e-06,-1.76957e-06,-1
92,41,3.28727e-06,-1.2347e-06,-1
92,42,3.22601e-06,-7.56813e-07,-1
92,43,3.11267e-06,-3.54912e-07,-1
92,44,2.95753e-06,-4.35925e-08,-1
92,45,2.77587e-06,1.68914e-07,-1
92,46,2.58676e-06,2.82074e-07,-1
92,47,2.41095e-06,3.03488e-07,-1
92,48,2.26838e-06,2.48413e-07,-1
92,49,2.17555e-06,1.38508e-07,-1
92,50,2.14334e-06,-1.04879e-14,-1
92,51,2.17555e-06,-1.38508e-07,-1
92,52,2.26838e-06,-2.48413e-07,-1
92,53,2.41095e-06,-3.03488e-07,-1
92,54,2.58676e-06,-2.82074e-07,-1
92,55,2.77587e-06,-1.68914e-07,-1
92,56,2.95753e-06,4.35925e-08,-1
92,57,3.11267e-06,3.54912e-07,-1
92,58,3.22601e-06,7.56813e-07,-1
92,59,3.28727e-06,1.2347e-06,-1
92,60,3.29143e-06,1.76957e-06,-1
92,61,3.23803e-06,2.34025e-06,-1
92,62,3.13005e-06,2.9254e-06,-1
92,63,2.97241e-06,3.50504e-06,-1
92,64,2.77075e-06,4.06153e-06,-1
92,65,2.5304e-06,4.57989e-06,-1
92,66,2.25587e-06,5.04778e-06,-1
92,67,1.9507e-06,5.45522e-06,-1
92,68,1.6175e-06,5.79426e-06,-1
92,69,1.2583e-06,6.05861e-06,-1
92,70,8.74855e-07,6.24332e-06,-1
92,71,4.69005e-07,6.34459e-06,-1
92,72,4.30693e-08,6.35957e-06,-1
92,73,-3.99771e-07,6.28636e-06,-1
92,74,-8.55043e-07,6.12418e-06,-1
92,75,-1.31656e-06,5.87372e-06,-1
92,76,-1.77609e-06,5.53764e-06,-1
92,77,-2.22322e-06,5.12116e-06,-1
92,78,-2.64554e-06,4.63253e-06,-1
92,79,-3.02921e-06,4.08328e-06,-1
92,80,-3.35985e-06,3.48811e-06,-1
92,81,-3.62371e-06,2.8643e-06,-1
92,82,-3.80892e-06,2.23085e-06,-1
92,83,-3.90662e-06,1.60726e-06,-1
92,84,-3.91184e-06,1.01233e-06,-1
92,85,-3.82403e-06,4.62973e-07,-1
92,86,-3.64713e-06,-2.6744e-08,-1
92,87,-3.38929e-06,-4.46216e-07,-1
92,88,-3.06219e-06,-7.88583e-07,-1
92,89,-2.68028e-06,-1.05068e-06,-1
92,90,-2.25977e-06,-1.23272e-06,-1
92,91,-1.81771e-06,-1.33777e-06,-1
92,92,-1.37113e-06,-1.37113e-06,-1
92,93,-9.36347e-07,-1.33974e-06,-1
92,94,-5.28341e-07,-1.25151e-06,-1
92,95,-1.60422e-07,-1.11489e-06,-1
92,96,1.56043e-07,-9.38474e-07,-1
92,97,4.11749e-07,-7.3071e-07,-1
92,98,5.99494e-07,-4.99805e-07,-1
92,99,7.14172e-07,-2.53675e-07,-1
93,0,5.21718e-07,5.11536e-15,-1
93,1,4.87188e-07,2.06123e-07,-1
93,2,3.84646e-07,4.03712e-07,-1
93,3,2.17241e-07,5.84217e-07,-1
93,4,-9.79425e-09,7.39088e-07,-1
93,5,-2.89172e-07,8.5983e-07,-1
93,6,-6.11626e-07,9.38128e-07,-1
93,7,-9.66052e-07,9.66052e-07,-1
93,8,-1.33974e-06,9.36347e-07,-1
93,9,-1.71871e-06,8.42809e-07,-1
93,10,-2.0882e-06,6.80726e-07,-1
93,11,-2.43327e-06,4.47346e-07,-1
93,12,-2.73946e-06,1.42335e-07,-1
93,13,-2.99361e-06,-2.3184e-07,-1
93,14,-3.18466e-06,-6.69671e-07,-1
93,15,-3.30427e-06,-1.16256e-06,-1
93,16,-3.34748e-06,-1.69902e-06,-1
93,17,-3.31296e-06,-2.26514e-06,-1
93,18,-3.20309e-06,-2.84529e-06,-1
93,19,-3.02361e-06,-3.423e-06,-1
93,20,-2.78307e-06,-3.98196e-06,-1
93,21,-2.49199e-06,-4.50693e-06,-1
93,22,-2.16188e-06,-4.98458e-06,-1
93,23,-1.80438e-06,-5.40397e-06,-1
93,24,-1.43037e-06,-5.75684e-06,-1
93,25,-1.04943e-06,-6.03753e-06,-1
93,26,-6.69521e-07,-6.24272e-06,-1
93,27,-2.9693e-07,-6.37098e-06,-1
93,28,6.36476e-08,-6.42243e-06,-1
93,29,4.08858e-07,-6.39826e-06,-1
93,30,7.36423e-07,-6.30059e-06,-1
93,31,1.04486e-06,-6.13228e-06,-1
93,32,1.3332e-06,-5.89689e-06,-1
93,33,1.60071e-06,-5.59881e-06,-1
93,34,1.84661e-06,-5.24328e-06,-1
93,35,2.06975e-06,-4.83665e-06,-1
93,36,2.26842e-06,-4.38663e-06,-1
93,37,2.4402e-06,-3.90247e-06,-1
93,38,2.58201e-06,-3.3953e-06,-1
93,39,2.69044e-06,-2.87812e-06,-1
93,40,2.76226e-06,-2.36568e-06,-1
93,41,2.79527e-06,-1.87392e-06,-1
93,42,2.78917e-06,-1.41896e-06,-1
93,43,2.74645e-06,-1.01574e-06,-1
93,44,2.67291e-06,-6.76407e-07,-1
93,45,2.57779e-06,-4.08701e-07,-1
93,46,2.47305e-06,-2.14687e-07,-1
93,47,2.37221e-06,-9.00563e-08,-1
93,48,2.28857e-06,-2.41785e-08,-1
93,49,2.23336e-06,-9.0059e-10,-1
93,50,2.21408e-06,-1.0891e-14,-1
93,51,2.23336e-06,9.00568e-10,-1
93,52,2.28857e-06,2.41785e-08,-1
93,53,2.37221e-06,9.00563e-08,-1
93,54,2.47305e-06,2.14687e-07,-1
93,55,2.57779e-06,4.08701e-07,-1
93,56,2.67291e-06,6.76407e-07,-1
93,57,2.74645e-06,1.01574e-06,-1
93,58,2.78917e-06,1.41896e-06,-1
93,59,2.79527e-06,1.87392e-06,-1
93,60,2.76226e-06,2.36568e-06,-1
93,61,2.69044e-06,2.87812e-06,-1
93,62,2.58201e-06,3.3953e-06,-1
93,63,2.4402e-06,3.90247e-06,-1
93,64,2.26842e-06,4.38663e-06,-1
93,65,2.06975e-06,4.83665e-06,-1
93,66,1.84661e-06,5.24328e-06,-1
93,67,1.60071e-06,5.59881e-06,-1
93,68,1.3332e-06,5.89689e-06,-1
93,69,1.04486e-06,6.13228e-06,-1
93,70,7.36423e-07,6.30059e-06,-1
93,71,4.08858e-07,6.39826e-06,-1
93,72,6.36476e-08,6.42243e-06,-1
93,73,-2.9693e-07,6.37098e-06,-1
93,74,-6.69521e-07,6.24272e-06,-1
93,75,-1.04943e-06,6.03753e-06,-1
93,76,-1.43037e-06,5.75684e-06,-1
93,77,-1.80438e-06,5.40397e-06,-1
93,78,-2.16188e-06,4.98458e-06,-1
93,79,-2.49199e-06,4.50693e-06,-1
93,80,-2.78307e-06,3.98196e-06,-1
93,81,-3.02361e-06,3.423e-06,-1
93,82,-3.20309e-06,2.84529e-06,-1
93,83,-3.31296e-06,2.26514e-06,-1
93,84,-3.34748e-06,1.69902e-06,-1
93,85,-3.30427e-06,1.16256e-06,-1
93,86,-3.18466e-06,6.69671e-07,-1
93,87,-2.99361e-06,2.3184e-07,-1
93,88,-2.73946e-06,-1.42335e-07,-1
93,89,-2.43327e-06,-4.47346e-07,-1
93,90,-2.0882e-06,-6.80726e-07,-1
93,91,-1.71871e-06,-8.42809e-07,-1
93,92,-1.33974e-06,-9.36347e-07,-1
93,93,-9.66052e-07,-9.66052e-07,-1
93,94,-6.11626e-07,-9.38128e-07,-1
93,95,-2.89172e-07,-8.5983e-07,-1
93,96,-9.79425e-09,-7.39088e-07,-1
93,97,2.17241e-07,-5.84217e-07,-1
93,98,3.84646e-07,-4.03712e-07,-1
93,99,4.87188e-07,-2.06123e-07,-1
94,0,3.38097e-07,4.33694e-15,-1
94,1,3.0803e-07,1.59191e-07,-1
94,2,2.18858e-07,3.09138e-07,-1
94,3,7.3653e-08,4.40697e-07,-1
94,4,-1.22512e-07,5.44952e-07,-1
94,5,-3.62643e-07,6.13362e-07,-1
94,6,-6.37965e-07,6.37965e-07,-1
94,7,-9.38128e-07,6.11626e-07,-1
94,8,-1.25151e-06,5.28341e-07,-1
94,9,-1.5656e-06,3.8357e-07,-1
94,10,-1.86751e-06,1.74593e-07,-1
94,11,-2.14456e-06,-9.91557e-08,-1
94,12,-2.3849e-06,-4.3581e-07,-1
94,13,-2.57816e-06,-8.30905e-07,-1
94,14,-2.7161e-06,-1.27735e-06,-1
94,15,-2.79305e-06,-1.7656e-06,-1
94,16,-2.80631e-06,-2.284e-06,-1
94,17,-2.75618e-06,-2.81933e-06,-1
94,18,-2.6459e-06,-3.35751e-06,-1
94,19,-2.4812e-06,-3.88438e-06,-1
94,20,-2.26976e-06,-4.38643e-06,-1
94,21,-2.0205e-06,-4.85155e-06,-1
94,22,-1.74282e-06,-5.26946e-06,-1
94,23,-1.44594e-06,-5.63207e-06,-1
94,24,-1.13834e-06,-5.93347e-06,-1
94,25,-8.27399e-07,-6.16989e-06,-1
94,26,-5.19206e-07,-6.33933e-06,-1
94,27,-2.18538e-07,-6.4413e-06,-1
94,28,7.10534e-08,-6.47648e-06,-1
94,29,3.47097e-07,-6.44645e-06,-1
94,30,6.08023e-07,-6.35344e-06,-1
94,31,8.52969e-07,-6.20029e-06,-1
94,32,1.08158e-06,-5.99033e-06,-1
94,33,1.2938e-06,-5.72736e-06,-1
94,34,1.4896e-06,-5.41577e-06,-1
94,35,1.66882e-06,-5.0606e-06,-1
94,36,1.83092e-06,-4.66771e-06,-1
94,37,1.97487e-06,-4.24402e-06,-1
94,38,2.09916e-06,-3.79761e-06,-1
94,39,2.20192e-06,-3.33789e-06,-1
94,40,2.28125e-06,-2.87546e-06,-1
94,41,2.33562e-06,-2.42183e-06,-1
94,42,2.3645e-06,-1.9888e-06,-1
94,43,2.36883e-06,-1.58756e-06,-1
94,44,2.35152e-06,-1.22754e-06,-1
94,45,2.31754e-06,-9.15273e-07,-1
94,46,2.27367e-06,-6.53343e-07,-1
94,47,2.22781e-06,-4.39698e-07,-1
94,48,2.18793e-06,-2.67526e-07,-1
94,49,2.16089e-06,-1.25735e-07,-1
94,50,2.15134e-06,-1.14122e-14,-1
94,51,2.16089e-06,1.25735e-07,-1
94,52,2.18793e-06,2.67526e-07,-1
94,53,2.22781e-06,4.39698e-07,-1
94,54,2.27367e-06,6.53343e-07,-1
94,55,2.31754e-06,9.15273e-07,-1
94,56,2.35152e-06,1.22754e-06,-1
94,57,2.36883e-06,1.58756e-06,-1
94,58,2.3645e-06,1.9888e-06,-1
94,59,2.33562e-06,2.42183e-06,-1
94,60,2.28125e-06,2.87546e-06,-1
94,61,2.20192e-06,3.33789e-06,-1
94,62,2.09916e-06,3.79761e-06,-1
94,63,1.97487e-06,4.24402e-06,-1
94,64,1.83092e-06,4.66771e-06,-1
94,65,1.66882e-06,5.0606e-06,-1
94,66,1.4896e-06,5.41577e-06,-1
94,67,1.2938e-06,5.72736e-06,-1
94,68,1.08158e-06,5.99033e-06,-1
94,69,8.52969e-07,6.20029e-06,-1
94,70,6.08023e-07,6.35344e-06,-1
94,71,3.47097e-07,6.44645e-06,-1
94,72,7.10534e-08,6.47648e-06,-1
94,73,-2.18538e-07,6.4413e-06,-1
94,74,-5.19206e-07,6.33933e-06,-1
94,75,-8.27399e-07,6.16989e-06,-1
94,76,-1.13834e-06,5.93347e-06,-1
94,77,-1.44594e-06,5.63207e-06,-1
94,78,-1.74282e-06,5.26946e-06,-1
94,79,-2.0205e-06,4.85155e-06,-1
94,80,-2.26976e-06,4.38643e-06,-1
94,81,-2.4812e-06,3.88438e-06,-1
94,82,-2.6459e-06,3.35751e-06,-1
94,83,-2.75618e-06,2.81933e-06,-1
94,84,-2.80631e-06,2.284e-06,-1
94,85,-2.79305e-06,1.7656e-06,-1
94,86,-2.7161e-06,1.27735e-06,-1
94,87,-2.57816e-06,8.30905e-07,-1
94,88,-2.3849e-06,4.3581e-07,-1
94,89,-2.14456e-06,9.91557e-08,-1
94,90,-1.86751e-06,-1.74593e-07,-1
94,91,-1.5656e-06,-3.8357e-07,-1
94,92,-1.25151e-06,-5.28341e-07,-1
94,93,-9.38128e-07,-6.11626e-07,-1
94,94,-6.37965e-07,-6.37965e-07,-1
94,95,-3.62643e-07,-6.13362e-07,-1
94,96,-1.22512e-07,-5.44952e-07,-1
94,97,7.3653e-08,-4.40697e-07,-1
94,98,2.18858e-07,-3.09138e-07,-1
94,99,3.0803e-07,-1.59191e-07,-1
95,0,2.00179e-07,3.59326e-15,-1
95,1,1.74874e-07,1.15072e-07,-1
95,2,9.99103e-08,2.20435e-07,-1
95,3,-2.18814e-08,3.06588e-07,-1
95,4,-1.85851e-07,3.6446e-07,-1
95,5,-3.85642e-07,3.85642e-07,-1
95,6,-6.13362e-07,3.62643e-07,-1
95,7,-8.5983e-07,2.89172e-07,-1
95,8,-1.11489e-06,1.60422e-07,-1
95,9,-1.36783e-06,-2.66464e-08,-1
95,10,-1.60784e-06,-2.73048e-07,-1
95,11,-1.82453e-06,-5.77572e-07,-1
95,12,-2.0085e-06,-9.36672e-07,-1
95,13,-2.15185e-06,-1.34447e-06,-1
95,14,-2.24864e-06,-1.79291e-06,-1
95,15,-2.29519e-06,-2.27205e-06,-1
95,16,-2.29028e-06,-2.77049e-06,-1
95,17,-2.2351e-06,-3.27599e-06,-1
95,18,-2.13305e-06,-3.77603e-06,-1
95,19,-1.98934e-06,-4.2585e-06,-1
95,20,-1.8105e-06,-4.71228e-06,-1
95,21,-1.60379e-06,-5.12769e-06,-1
95,22,-1.37668e-06,-5.49683e-06,-1
95,23,-1.13632e-06,-5.81367e-06,-1
95,24,-8.89229e-07,-6.07407e-06,-1
95,25,-6.41023e-07,-6.27555e-06,-1
95,26,-3.96315e-07,-6.41713e-06,-1
95,27,-1.58702e-07,-6.49899e-06,-1
95,28,6.91718e-08,-6.52227e-06,-1
95,29,2.85528e-07,-6.48878e-06,-1
95,30,4.89331e-07,-6.40088e-06,-1
95,31,6.80153e-07,-6.26132e-06,-1
95,32,8.58023e-07,-6.07318e-06,-1
95,33,1.02326e-06,-5.83978e-06,-1
95,34,1.17632e-06,-5.56476e-06,-1
95,35,1.31756e-06,-5.25208e-06,-1
95,36,1.44717e-06,-4.90619e-06,-1
95,37,1.56499e-06,-4.53211e-06,-1
95,38,1.67052e-06,-4.13557e-06,-1
95,39,1.76293e-06,-3.72313e-06,-1
95,40,1.8412e-06,-3.30213e-06,-1
95,41,1.90438e-06,-2.88054e-06,-1
95,42,1.95188e-06,-2.46658e-06,-1
95,43,1.98378e-06,-2.06821e-06,-1
95,44,2.00116e-06,-1.69235e-06,-1
95,45,2.0062e-06,-1.34414e-06,-1
95,46,2.0021e-06,-1.02616e-06,-1
95,47,1.99281e-06,-7.37916e-07,-1
95,48,1.98242e-06,-4.75676e-07,-1
95,49,1.97452e-06,-2.32709e-07,-1
95,50,1.9716e-06,-1.18015e-14,-1
95,51,1.97452e-06,2.32709e-07,-1
95,52,1.98242e-06,4.75676e-07,-1
95,53,1.99281e-06,7.37916e-07,-1
95,54,2.0021e-06,1.02616e-06,-1
95,55,2.0062e-06,1.34414e-06,-1
95,56,2.00116e-06,1.69235e-06,-1
95,57,1.98378e-06,2.06821e-06,-1
95,58,1.95188e-06,2.46658e-06,-1
95,59,1.90438e-06,2.88054e-06,-1
95,60,1.8412e-06,3.30213e-06,-1
95,61,1.76293e-06,3.72313e-06,-1
95,62,1.67052e-06,4.13557e-06,-1
95,63,1.56499e-06,4.53211e-06,-1
95,64,1.44717e-06,4.90619e-06,-1
95,65,1.31756e-06,5.25208e-06,-1
95,66,1.17632e-06,5.56476e-06,-1
95,67,1.02326e-06,5.83978e-06,-1
95,68,8.58023e-07,6.07318e-06,-1
95,69,6.80153e-07,6.26132e-06,-1
95,70,4.89331e-07,6.40088e-06,-1
95,71,2.85528e-07,6.48878e-06,-1
95,72,6.91718e-08,6.52227e-06,-1
95,73,-1.58702e-07,6.49899e-06,-1
95,74,-3.96315e-07,6.41713e-06,-1
95,75,-6.41023e-07,6.27555e-06,-1
95,76,-8.89229e-07,6.07407e-06,-1
95,77,-1.13632e-06,5.81367e-06,-1
95,78,-1.37668e-06,5.49683e-06,-1
95,79,-1.60379e-06,5.12769e-06,-1
95,80,-1.8105e-06,4.71228e-06,-1
95,81,-1.98934e-06,4.2585e-06,-1
95,82,-2.13305e-06,3.77603e-06,-1
95,83,-2.2351e-06,3.27599e-06,-1
95,84,-2.29028e-06,2.77049e-06,-1
95,85,-2.29519e-06,2.27205e-06,-1
95,86,-2.24864e-06,1.79291e-06,-1
95,87,-2.15185e-06,1.34447e-06,-1
95,88,-2.0085e-06,9.36672e-07,-1
95,89,-1.82453e-06,5.77572e-07,-1
95,90,-1.60784e-06,2.73048e-07,-1
95,91,-1.36783e-06,2.66464e-08,-1
95,92,-1.11489e-06,-1.60422e-07,-1
95,93,-8.5983e-07,-2.89172e-07,-1
95,94,-6.13362e-07,-3.62643e-07,-1
95,95,-3.85642e-07,-3.85642e-07,-1
95,96,-1.85851e-07,-3.6446e-07,-1
95,97,-2.18814e-08,-3.06588e-07,-1
95,98,9.99103e-08,-2.20435e-07,-1
95,99,1.74874e-07,-1.15072e-07,-1
96,0,1.04132e-07,2.83569e-15,-1
96,1,8.37755e-08,7.58185e-08,-1
96,2,2.35282e-08,1.4166e-07,-1
96,3,-7.41643e-08,1.87848e-07,-1
96,4,-2.05304e-07,2.05304e-07,-1
96,5,-3.6446e-07,1.85851e-07,-1
96,6,-5.44952e-07,1.22512e-07,-1
96,7,-7.39088e-07,9.79425e-09,-1
96,8,-9.38474e-07,-1.56043e-07,-1
96,9,-1.13438e-06,-3.76768e-07,-1
96,10,-1.31818e-06,-6.52014e-07,-1
96,11,-1.48173e-06,-9.79202e-07,-1
96,12,-1.61789e-06,-1.35356e-06,-1
96,13,-1.72085e-06,-1.76828e-06,-1
96,14,-1.78647e-06,-2.21476e-06,-1
96,15,-1.81251e-06,-2.68303e-06,-1
96,16,-1.79861e-06,-3.16218e-06,-1
96,17,-1.74629e-06,-3.64096e-06,-1
96,18,-1.65866e-06,-4.10826e-06,-1
96,19,-1.54009e-06,-4.55373e-06,-1
96,20,-1.39582e-06,-4.9681e-06,-1
96,21,-1.23153e-06,-5.3436e-06,-1
96,22,-1.05292e-06,-5.67406e-06,-1
96,23,-8.65383e-07,-5.95499e-06,-1
96,24,-6.738e-07,-6.18347e-06,-1
96,25,-4.82341e-07,-6.35802e-06,-1
96,26,-2.94421e-07,-6.47836e-06,-1
96,27,-1.12686e-07,-6.54519e-06,-1
96,28,6.09497e-08,-6.55996e-06,-1
96,29,2.25245e-07,-6.52468e-06,-1
96,30,3.79549e-07,-6.44177e-06,-1
96,31,5.23708e-07,-6.31388e-06,-1
96,32,6.57955e-07,-6.14385e-06,-1
96,33,7.82785e-07,-5.93461e-06,-1
96,34,8.98832e-07,-5.68917e-06,-1
96,35,1.00673e-06,-5.41066e-06,-1
96,36,1.10702e-06,-5.10237e-06,-1
96,37,1.20001e-06,-4.76784e-06,-1
96,38,1.28578e-06,-4.411e-06,-1
96,39,1.36411e-06,-4.03619e-06,-1
96,40,1.43458e-06,-3.64821e-06,-1
96,41,1.49661e-06,-3.25224e-06,-1
96,42,1.54967e-06,-2.8537e-06,-1
96,43,1.5934e-06,-2.4579e-06,-1
96,44,1.62783e-06,-2.06967e-06,-1
96,45,1.65347e-06,-1.69286e-06,-1
96,46,1.67133e-06,-1.32986e-06,-1
96,47,1.68281e-06,-9.81279e-07,-1
96,48,1.68949e-06,-6.45786e-07,-1
96,49,1.69281e-06,-3.20219e-07,-1
96,50,1.69379e-06,-1.2149e-14,-1
96,51,1.69281e-06,3.20219e-07,-1
96,52,1.68949e-06,6.45786e-07,-1
96,53,1.68281e-06,9.81279e-07,-1
96,54,1.67133e-06,1.32986e-06,-1
96,55,1.65347e-06,1.69286e-06,-1
96,56,1.62783e-06,2.06967e-06,-1
96,57,1.5934e-06,2.4579e-06,-1
96,58,1.54967e-06,2.8537e-06,-1
96,59,1.49661e-06,3.25224e-06,-1
96,60,1.43458e-06,3.6482e-06,-1
96,61,1.36411e-06,4.03619e-06,-1
96,62,1.28578e-06,4.411e-06,-1
96,63,1.20001e-06,4.76784e-06,-1
96,64,1.10702e-06,5.10237e-06,-1
96,65,1.00673e-06,5.41066e-06,-1
96,66,8.98832e-07,5.68917e-06,-1
96,67,7.82785e-07,5.93461e-06,-1
96,68,6.57955e-07,6.14385e-06,-1
96,69,5.23708e-07,6.31388e-06,-1
96,70,3.79549e-07,6.44177e-06,-1
96,71,2.25245e-07,6.52468e-06,-1
96,72,6.09497e-08,6.55996e-06,-1
96,73,-1.12686e-07,6.54519e-06,-1
96,74,-2.94421e-07,6.47836e-06,-1
96,75,-4.82341e-07,6.35802e-06,-1
96,76,-6.738e-07,6.18347e-06,-1
96,77,-8.65383e-07,5.95498e-06,-1
96,78,-1.05292e-06,5.67406e-06,-1
96,79,-1.23153e-06,5.3436e-06,-1
96,80,-1.39582e-06,4.9681e-06,-1
96,81,-1.54009e-06,4.55373e-06,-1
96,82,-1.65866e-06,4.10826e-06,-1
96,83,-1.74629e-06,3.64096e-06,-1
96,84,-1.79861e-06,3.16218e-06,-1
96,85,-1.81251e-06,2.68303e-06,-1
96,86,-1.78647e-06,2.21476e-06,-1
96,87,-1.72085e-06,1.76828e-06,-1
96,88,-1.61789e-06,1.35356e-06,-1
96,89,-1.48173e-06,9.79202e-07,-1
96,90,-1.31818e-06,6.52014e-07,-1
96,91,-1.13438e-06,3.76768e-07,-1
96,92,-9.38474e-07,1.56043e-07,-1
96,93,-7.39088e-07,-9.79425e-09,-1
96,94,-5.44952e-07,-1.22512e-07,-1
96,95,-3.6446e-07,-1.85851e-07,-1
96,96,-2.05304e-07,-2.05304e-07,-1
96,97,-7.41643e-08,-1.87848e-07,-1
96,98,2.35282e-08,-1.4166e-07,-1
96,99,8.37755e-08,-7.58185e-08,-1
97,0,4.41697e-08,2.00861e-15,-1
97,1,2.88622e-08,4.32488e-08,-1
97,2,-1.64067e-08,7.63925e-08,-1
97,3,-8.96971e-08,8.96971e-08,-1
97,4,-1.87848e-07,7.41643e-08,-1
97,5,-3.06588e-07,2.18814e-08,-1
97,6,-4.40697e-07,-7.3653e-08,-1
97,7,-5.84217e-07,-2.17241e-07,-1
97,8,-7.3071e-07,-4.11749e-07,-1
97,9,-8.73567e-07,-6.57941e-07,-1
97,10,-1.00633e-06,-9.544e-07,-1
97,11,-1.12306e-06,-1.29755e-06,-1
97,12,-1.2186e-06,-1.68178e-06,-1
97,13,-1.28894e-06,-2.09969e-06,-1
97,14,-1.33133e-06,-2.54245e-06,-1
97,15,-1.34448e-06,-3.00021e-06,-1
97,16,-1.32848e-06,-3.46263e-06,-1
97,17,-1.28475e-06,-3.91931e-06,-1
97,18,-1.21582e-06,-4.36035e-06,-1
97,19,-1.12508e-06,-4.77672e-06,-1
97,20,-1.01642e-06,-5.16058e-06,-1
97,21,-8.94001e-07,-5.50554e-06,-1
